pair,seen_at,obs_at,start_time,mins_to_start,fair1,fair2,quote1,quote2,limit_usd,version
wang|y|zharkikh|m,2026-09-23 03:24:41,2026-09-23 03:19:13,2026-09-23 05:25:00,120.2,0.9727105204649624,0.027289479535037586,0.9828267216211576,0.04310344827586207,450,3739042140
mortensen|r|rojas|s,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 10:00:00,395.2,0.5880383206149207,0.41196167938507927,0.6197718631178707,0.4444444444444444,225,3739040017
sun|f|tomic|b,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 06:00:00,155.2,0.3492665830238775,0.6507334169761223,0.36900369003690037,0.66996699669967,1750,3739035996
girolami|t|kovackova|a,2026-09-23 03:24:41,2026-09-23 03:15:47,2026-09-23 09:00:00,335.2,0.19573666120672714,0.8042633387932728,0.23094688221709006,0.8352553542009884,150,3739041861
dessolis|b|mettraux|m,2026-09-23 03:24:41,2026-09-23 03:15:47,2026-09-23 10:30:00,425.2,0.1641482863856129,0.8358517136143868,0.19920318725099603,0.8657718120805369,100,3739041291
guth|m|rothensteiner|l,2026-09-23 03:24:41,2026-09-23 03:15:47,2026-09-23 09:00:00,335.2,0.9044029223241027,0.09559707767589724,0.9297752808988765,0.1288659793814433,225,3739041366
marino|p|vanshelboim|e,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 09:00:00,335.2,0.29137221940696445,0.7086277805930356,0.3205128205128205,0.7361477572559366,350,3739035996
sziedat|f|valente|d,2026-09-23 03:24:41,2026-09-23 03:15:47,2026-09-23 07:30:00,245.2,0.8445014936379786,0.1554985063620217,0.8740554156171284,0.19047619047619047,225,3739041756
krejcikova|b|mertens|e,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 06:30:00,185.2,0.3347888307744799,0.6652111692255201,0.3472222222222222,0.6774193548387096,3750,3739037790
mannarino|a|shang|j,2026-09-23 03:24:41,2026-09-23 03:15:47,2026-09-24 01:00:00,1295.2,0.29551296295699825,0.7044870370430018,0.3105590062111801,0.7191011235955056,3000,3739041366
beamish|n|nakajima|k,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 05:00:00,95.2,0.6383798762953181,0.3616201237046819,0.6621621621621622,0.3861003861003861,450,3739036139
leykina|p|tang|x,2026-09-23 03:24:41,2026-09-23 03:19:13,2026-09-23 04:25:00,60.2,0.7816380790365862,0.21836192096341353,0.8046875000000001,0.24330900243309006,450,3739042140
krutykh|o|tsitsipas|p,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 10:00:00,395.2,0.9544674964533049,0.04553250354669523,0.9721681046479266,0.07363770250368189,225,3739035578
rocha|f|schoen|p,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 11:00:00,455.2,0.22906252294281376,0.7709374770571862,0.2638522427440633,0.8023715415019763,225,3739037132
maquet|m|yaneva|e,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 08:00:00,275.2,0.1452225410850787,0.8547774589149214,0.17482517482517484,0.8800959232613909,350,3739039168
barsukov|n|han|s,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 04:00:00,35.2,0.7539370473955433,0.24606295260445682,0.7772828507795101,0.2710027100271003,450,3739004395
fellin|p|ouakaa|a,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 09:00:00,335.2,0.5449195942991111,0.4550804057008891,0.5726495726495727,0.48309178743961345,350,3739036139
llorca|l|pavlova|k,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 10:00:00,395.2,0.3671922811986846,0.6328077188013154,0.4,0.6644295302013422,225,3739040017
cerundolo|j|zhou|y,2026-09-23 03:24:41,2026-09-23 03:15:47,2026-09-24 01:00:00,1295.2,0.6535220592117224,0.34647794078827765,0.6677740863787376,0.36101083032490977,3000,3739041291
garcia|a|giaccio|j,2026-09-23 03:24:41,2026-09-23 03:15:47,2026-09-23 09:00:00,335.2,0.08499154205987647,0.9150084579401236,0.11248593925759279,0.9362651370299554,350,3739041628
ferro|g|nosei|a,2026-09-23 03:24:41,2026-09-23 03:15:47,2026-09-23 07:30:00,245.2,0.5938349590367747,0.40616504096322537,0.6254681647940076,0.43859649122807015,150,3739041861
filip|j|kusy|j,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 10:00:00,395.2,0.7962915632082243,0.2037084367917758,0.8272884283246977,0.23866348448687355,225,3739035825
kakenova|a|zhu|c,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 05:20:00,115.2,0.06349256911165894,0.9365074308883411,0.08445945945945946,0.9525391551969625,450,3739040360
guevara|c|jialin|t,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 10:00:00,395.2,0.588778946354633,0.411221053645367,0.6212121212121212,0.4444444444444444,100,3739036430
cakarevic|s|maines|n,2026-09-23 03:24:41,2026-09-23 03:15:47,2026-09-23 09:00:00,335.2,0.7583760241132113,0.2416239758867888,0.7899159663865546,0.27624309392265195,150,3739041366
poritskyy|a|zakaria|f,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 09:00:00,335.2,0.05814701662698989,0.9418529833730102,0.08326394671107411,0.9597261377366089,350,3739037697
ezzat|y|perelygina|e,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 09:00:00,335.2,0.3297891831597946,0.6702108168402052,0.36363636363636365,0.7023809523809524,225,3739039886
larsson|k|vasa|e,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 13:00:00,575.2,0.06854434818348114,0.9314556518165189,0.09970089730807578,0.9533799533799534,225,3739038129
faucon|r|nouchakis|g,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 09:00:00,335.2,0.9378296072701965,0.06217039272980346,0.9562937062937064,0.08771929824561403,350,3739037790
pokorny|l|zielinski|m,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 10:00:00,395.2,0.5317873477239493,0.4682126522760508,0.5633187772925764,0.5,225,3739035578
ivanov|v|lemaitre|t,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 10:00:00,395.2,0.44474507734832713,0.5552549226516729,0.47846889952153115,0.5884773662551441,225,3739039649
dapkute|i|schnyder|s,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 10:30:00,425.2,0.4250968211149989,0.5749031788850012,0.4587155963302753,0.607843137254902,225,3739040387
noguchi|r|svrcina|d,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 06:00:00,155.2,0.19329857115558502,0.806701428844415,0.21321961620469085,0.8251748251748252,1300,3739037790
duhan|c|elsayed|a,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 09:00:00,335.2,0.40318187172352804,0.596818128276472,0.43103448275862066,0.6240601503759399,350,3739037697
kharchenko|a|sasnouskaya|t,2026-09-23 03:24:41,2026-09-23 03:14:28,2026-09-23 10:30:00,425.2,0.04928159130588658,0.9507184086941136,0.08298755186721991,0.9711649365628604,50,3739040428
paterno|g|yesypchuk|d,2026-09-23 03:24:41,2026-09-23 03:15:47,2026-09-23 07:30:00,245.2,0.05319396917986184,0.9468060308201383,0.08250825082508251,0.9660902000678196,225,3739041756
borges|n|carabelli|c,2026-09-23 03:24:41,2026-09-23 03:15:47,2026-09-24 01:00:00,1295.2,0.8073921708123247,0.1926078291876753,0.8214285714285714,0.20746887966804978,2250,3739041366
dougaz|a|komagata|r,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 03:33:00,-4.1,0.9563252150753695,0.04367478492463023,0.9696048632218845,0.06238303181534622,450,3739047811
lane|l|poulsen|o,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 15:00:00,682.9,0.30741083193925445,0.6925891680607458,0.3412969283276451,0.7245179063360881,225,3739045712
dessolis|b|mettraux|m,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 10:30:00,412.9,0.1641482863856129,0.8358517136143868,0.19920318725099603,0.8657718120805369,225,3739043115
ezzat|y|perelygina|e,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.3302774541863233,0.6697225458136766,0.3597122302158273,0.6978851963746223,350,3739043356
bu|y|zheng|m,2026-09-23 03:37:04,2026-09-23 03:31:52,2026-09-24 02:00:00,1342.9,0.4086295698191187,0.5913704301808814,0.42372881355932196,0.6062992125984252,3000,3739047087
astakhova|d|korneeva|a,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 06:30:00,172.9,0.14062933481718118,0.8593706651828189,0.15748031496062992,0.87468671679198,1500,3739045311
leykina|p|tang|x,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 04:41:00,63.9,0.7816380790365862,0.21836192096341353,0.8046875000000001,0.24330900243309006,450,3739048181
giambelli|c|steur|j,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 10:30:00,412.9,0.0372633586342685,0.9627366413657318,0.06377551020408163,0.978480740262535,225,3739043187
dotsenko|e|medvedeva|m,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 09:30:00,352.9,0.936863355085185,0.063136644914815,0.9579301640723601,0.09372071227741331,225,3739048212
encheva|l|ivanova|i,2026-09-23 03:37:04,2026-09-23 03:31:52,2026-09-23 09:30:00,352.9,0.7361502524853438,0.2638497475146563,0.7635933806146572,0.29325513196480935,350,3739047213
wang|y|zharkikh|m,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 05:41:00,123.9,0.9727105204649624,0.027289479535037586,0.9828267216211576,0.04310344827586207,450,3739048181
jiang|z|wang|w,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 04:37:00,59.9,0.8240343225703319,0.1759656774296679,0.8463901689708141,0.2008032128514056,450,3739046592
lu|j|yi|q,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 05:41:00,123.9,0.8820867176746966,0.11791328232530347,0.9024390243902439,0.14184397163120568,450,3739048181
hansen|s|tupitsyna|e,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.06271929930630539,0.9372807006936947,0.08833922261484099,0.9558303886925795,350,3739043115
amariei|i|janicijevic|s,2026-09-23 03:37:04,2026-09-23 03:31:52,2026-09-23 09:30:00,352.9,0.4105851014273273,0.5894148985726728,0.43859649122807015,0.6168582375478928,350,3739047314
milovanova|v|vaissaud|d,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.5528782692401317,0.4471217307598682,0.5815899581589958,0.47619047619047616,350,3739043481
paterno|g|yesypchuk|d,2026-09-23 03:37:04,2026-09-23 03:31:52,2026-09-23 07:30:00,232.9,0.053735387551617865,0.9462646124483823,0.07369196757553427,0.9610440202571093,350,3739047314
okutoyi|a|petkovic|a,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 07:30:00,232.9,0.6708535126515482,0.3291464873484519,0.6941896024464832,0.35335689045936397,350,3739047387
dominko|s|michnev|p,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 10:00:00,382.9,0.8046541584677035,0.19534584153229645,0.8355263157894737,0.2304147465437788,225,3739047619
sziedat|f|valente|d,2026-09-23 03:37:04,2026-09-23 03:31:52,2026-09-23 07:30:00,232.9,0.8438820648618477,0.15611793513815198,0.8657718120805369,0.18083182640144665,350,3739047278
daniels|e|luciano|l,2026-09-23 03:37:04,2026-09-23 03:31:52,2026-09-23 09:30:00,352.9,0.42807505934871176,0.5719249406512882,0.4566210045662101,0.6000000000000001,350,3739046934
krejcikova|b|mertens|e,2026-09-23 03:37:04,2026-09-23 03:31:52,2026-09-23 06:30:00,172.9,0.3325587162114717,0.6674412837885282,0.3448275862068966,0.6794871794871794,5000,3739046934
ceuca|a|hrabavets|u,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.5975405212243465,0.4024594787756535,0.6254681647940076,0.43103448275862066,350,3739043115
ehab|m|senn|n,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.37909892149534613,0.6209010785046539,0.4081632653061224,0.6491228070175439,350,3739044682
guth|m|rothensteiner|l,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.9040690129675131,0.09593098703248691,0.9263622974963182,0.1240694789081886,350,3739043187
cirez|c|gennaro|c,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 10:30:00,412.9,0.6393089637241492,0.3606910362758508,0.6710526315789473,0.39370078740157477,225,3739043115
chwalinska|m|oliynykova|o,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 04:30:00,52.9,0.6866616126315063,0.31333838736849384,0.6987951807228916,0.32573289902280134,5000,3739045867
wong|c|zhang|z,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-24 02:00:00,1342.9,0.5963283608438943,0.4036716391561057,0.6108949416342413,0.4184100418410042,3000,3739043541
larsson|k|vasa|e,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 13:00:00,562.9,0.06250879095809991,0.9374912090419001,0.09302325581395349,0.958454507685916,225,3739045712
boullay|o|newberry|l,2026-09-23 03:37:04,2026-09-23 03:31:52,2026-09-23 09:30:00,352.9,0.8927301430913649,0.10726985690863518,0.9158957106812448,0.1358695652173913,350,3739047278
ferro|g|nosei|a,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 07:30:00,232.9,0.5931331571886299,0.4068668428113702,0.6168582375478928,0.43103448275862066,350,3739047387
hamrouni|n|matsumoto|y,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 10:30:00,412.9,0.10093521234821003,0.89906478765179,0.13440860215053763,0.9249249249249248,225,3739045311
kharchenko|a|sasnouskaya|t,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 10:30:00,412.9,0.04955031425244414,0.950449685747556,0.07830853563038372,0.9690018598884067,225,3739045142
rame|a|stankovic|a,2026-09-23 03:37:04,2026-09-23 03:31:52,2026-09-23 09:30:00,352.9,0.606223699013506,0.3937763009864939,0.6336996336996338,0.42194092827004215,350,3739047262
adeshina|e|zelinskaya|d,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.5256226665955545,0.4743773334044457,0.5535714285714286,0.5024875621890548,350,3739043541
hu|j|kopriva|v,2026-09-23 03:37:04,2026-09-23 03:31:52,2026-09-23 06:30:00,172.9,0.021208262041221466,0.9787917379587788,0.03379520108144644,0.9867549668874173,375,3739047314
hatouka|y|zanolini|c,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.5385791475905357,0.46142085240946423,0.5670995670995671,0.49019607843137253,350,3739043481
cekirge|k|sheyngezikht|l,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 10:00:00,382.9,0.30061242274169214,0.699387577258308,0.33444816053511706,0.7311827956989247,225,3739043041
rabl|l|samir|s,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 09:00:00,322.9,0.20989474196915686,0.7901052580308432,0.23980815347721823,0.8171846435100548,350,3739048744
horvit|m|turini|v,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 10:30:00,412.9,0.2687163128669721,0.7312836871330279,0.30303030303030304,0.7630331753554502,225,3739043481
girolami|t|kovackova|a,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.19593185521314294,0.8040681447868571,0.22573363431151244,0.8307952622673433,350,3739045488
basilashvili|n|cina|f,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 06:30:00,172.9,0.37180037785176134,0.6281996221482387,0.390625,0.646643109540636,1750,3739047387
bellucci|m|majchrzak|k,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-24 02:00:00,1342.9,0.4162458302240967,0.5837541697759033,0.43103448275862066,0.5983935742971888,3000,3739045422
lizarazo|y|pistola|i,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.3031041951048396,0.6968958048951607,0.33222591362126247,0.7245179063360881,350,3739046332
babel|o|paganetti|v,2026-09-23 03:37:04,2026-09-23 03:31:52,2026-09-23 07:30:00,232.9,0.575150105994818,0.42484989400518214,0.5983935742971888,0.4484304932735426,350,3739047314
kakenova|a|zhu|c,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 05:37:00,119.9,0.06349256911165894,0.9365074308883411,0.08445945945945946,0.9525391551969625,450,3739046592
royer|v|walton|a,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 12:00:00,502.9,0.48021404556401315,0.5197859544359869,0.49751243781094534,0.5370370370370371,2250,3739047701
cakarevic|s|maines|n,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.7579806123924374,0.24201938760756267,0.7854077253218884,0.2717391304347826,350,3739045142
longueville|r|szabo|b,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.354464940268948,0.6455350597310521,0.38314176245210724,0.673202614379085,350,3739045488
kotov|p|mochizuki|s,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 06:30:00,172.9,0.5653627119642659,0.4346372880357341,0.5850622406639003,0.45454545454545453,1750,3739047387
abouelsaad|h|lim|a,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 09:00:00,322.9,0.25095606122147746,0.7490439387785225,0.2808988764044944,0.7767857142857143,350,3739043481
lukas|t|meliss|v,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 07:30:00,232.9,0.7520953819554119,0.24790461804458827,0.7797356828193832,0.2777777777777778,350,3739045088
bilardo|f|colmegna|m,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 07:30:00,232.9,0.16890500192571578,0.8310949980742843,0.19379844961240308,0.8533724340175952,350,3739047387
garnevska|v|stamatova|j,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 08:00:00,262.9,0.5646342713344897,0.43536572866551027,0.5918367346938775,0.4629629629629629,350,3739047387
baez|s|brooksby|j,2026-09-23 03:37:04,2026-09-23 03:29:34,2026-09-23 04:00:00,22.9,0.4170641954409521,0.582935804559048,0.43103448275862066,0.5967741935483871,3000,3739045878
shimizu|e|tsao|c,2026-09-23 03:37:04,2026-09-23 03:25:06,2026-09-23 03:29:38,-7.4,0.5359139283125437,0.4640860716874564,0.5594713656387665,0.48780487804878053,450,3739043017
broadus|s|okalova|m,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 18:00:00,862.9,0.9237796250055619,0.07622037499443819,0.9493927125506074,0.11325028312570781,50,3739048904
preston|j|pushkareva|a,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 17:00:00,802.9,0.5830850429249297,0.4169149570750702,0.6197718631178707,0.45454545454545453,50,3739048744
abbagnato|a|malmkjaer|e,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 18:00:00,862.9,0.5161111310220693,0.48388886897793065,0.5535714285714286,0.5215311004784688,50,3739048861
goto|r|svendsen|j,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 17:00:00,802.9,0.45827062280722264,0.5417293771927775,0.49504950495049505,0.5780590717299579,50,3739048796
alarcon|l|koike|e,2026-09-23 03:37:04,2026-09-23 03:34:33,2026-09-23 17:00:00,802.9,0.35445114278109346,0.6455488572189066,0.3921568627450981,0.6815286624203821,50,3739048880
filip|j|kusy|j,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 10:00:00,371.9,0.7168105702759477,0.2831894297240522,0.7487437185929648,0.31746031746031744,225,3739052010
bartashevich|y|dominguez|s,2026-09-23 03:48:03,2026-09-23 03:48:03,2026-09-23 18:00:00,851.9,0.3425024112038377,0.6574975887961624,0.37593984962406013,0.6894409937888198,150,3739053129
leykina|p|tang|x,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 04:41:00,52.9,0.7816380790365862,0.21836192096341353,0.8046875000000001,0.24330900243309006,450,3739051538
shcherbinina|a|strakhova|v,2026-09-23 03:48:03,2026-09-23 03:48:03,2026-09-23 19:30:00,941.9,0.6898419610762313,0.31015803892376886,0.7214484679665738,0.3436426116838488,150,3739053147
back|d|joint|m,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 05:00:00,71.9,0.22608289215740054,0.7739171078425996,0.24096385542168672,0.788135593220339,3000,3739051070
macias|f|soares|g,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 19:30:00,941.9,0.5830850429249297,0.4169149570750702,0.6197718631178707,0.45454545454545453,50,3739052198
abbagnato|a|malmkjaer|e,2026-09-23 03:48:03,2026-09-23 03:48:03,2026-09-23 18:00:00,851.9,0.5163931486018176,0.48360685139818244,0.5495495495495495,0.5169082125603864,150,3739053147
lu|j|yi|q,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 05:41:00,112.9,0.8820867176746966,0.11791328232530347,0.9024390243902439,0.14184397163120568,450,3739051538
branstine|c|osuigwe|w,2026-09-23 03:48:03,2026-09-23 03:48:03,2026-09-23 19:30:00,941.9,0.588778946354633,0.411221053645367,0.6212121212121212,0.4444444444444444,150,3739052824
hui|k|mcdonald|e,2026-09-23 03:48:03,2026-09-23 03:48:03,2026-09-23 19:30:00,941.9,0.2043030850631153,0.7956969149368849,0.23923444976076558,0.826689774696707,150,3739053201
goncalves|a|werner|a,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 20:30:00,1001.9,0.08897624359140646,0.9110237564085936,0.12706480304955528,0.9384993849938499,50,3739052237
wang|y|zharkikh|m,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 05:41:00,112.9,0.9727105204649624,0.027289479535037586,0.9828267216211576,0.04310344827586207,450,3739051538
dotsenko|e|medvedeva|m,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 09:30:00,341.9,0.9365666273297524,0.06343337267024773,0.9552171965965071,0.08912655971479501,350,3739051468
lukas|t|meliss|v,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 07:30:00,221.9,0.7515504994001839,0.24844950059981605,0.7747747747747747,0.27322404371584696,350,3739049174
bulatova|a|day|k,2026-09-23 03:48:03,2026-09-23 03:48:03,2026-09-23 19:30:00,941.9,0.05326089853130615,0.9467391014686937,0.08257638315441784,0.9660326086956521,150,3739053269
broadus|s|okalova|m,2026-09-23 03:48:03,2026-09-23 03:48:03,2026-09-23 18:00:00,851.9,0.8721596705803835,0.1278403294196163,0.9001996007984032,0.16233766233766234,150,3739053201
estevez|j|sigrist|i,2026-09-23 03:48:03,2026-09-23 03:48:03,2026-09-23 18:00:00,851.9,0.9590044906220448,0.040995509377955104,0.9756631783889025,0.06825938566552901,100,3739053229
preston|j|pushkareva|a,2026-09-23 03:48:03,2026-09-23 03:48:03,2026-09-23 17:00:00,791.9,0.5828362019686572,0.41716379803134285,0.6153846153846154,0.4504504504504505,150,3739052859
longueville|r|szabo|b,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 09:00:00,311.9,0.3454396728466591,0.654560327153341,0.37453183520599254,0.6825396825396826,350,3739051287
fondriest|m|singh|k,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 09:00:00,311.9,0.11325265831965121,0.8867473416803489,0.14204545454545456,0.9103139013452914,350,3739052598
garcia|a|giaccio|j,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 09:00:00,311.9,0.08919772758941914,0.910802272410581,0.11695906432748537,0.9324780553679947,350,3739052237
jiang|z|wang|w,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 04:37:00,48.9,0.8240343225703319,0.1759656774296679,0.8463901689708141,0.2008032128514056,450,3739050348
insfran|g|santos|s,2026-09-23 03:48:03,2026-09-23 03:48:03,2026-09-23 18:00:00,851.9,0.01737145934999007,0.98262854065001,0.03795066413662239,0.9921396006917151,100,3739052831
ehab|m|senn|n,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 09:00:00,311.9,0.39851680405169976,0.6014831959483,0.4273504273504274,0.6296296296296295,350,3739049242
chwalinska|m|oliynykova|o,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 04:30:00,41.9,0.6886161262330093,0.31138387376699067,0.7005988023952096,0.3236245954692557,5000,3739050100
goto|r|svendsen|j,2026-09-23 03:48:03,2026-09-23 03:48:03,2026-09-23 17:00:00,791.9,0.4598083509103355,0.5401916490896644,0.4926108374384236,0.5726495726495727,150,3739052859
kakenova|a|zhu|c,2026-09-23 03:48:03,2026-09-23 03:44:39,2026-09-23 05:37:00,108.9,0.06349256911165894,0.9365074308883411,0.08445945945945946,0.9525391551969625,450,3739050352
macias|f|soares|g,2026-09-23 03:54:06,2026-09-23 03:49:39,2026-09-23 19:30:00,935.9,0.5374428461079285,0.4625571538920716,0.574468085106383,0.5,50,3739053803
estevez|j|sigrist|i,2026-09-23 03:54:06,2026-09-23 03:49:39,2026-09-23 18:00:00,845.9,0.9648754218671516,0.03512457813284842,0.9800637958532695,0.061162079510703356,100,3739053879
jiang|z|wang|w,2026-09-23 03:54:06,2026-09-23 03:49:39,2026-09-23 04:54:00,59.9,0.8240343225703319,0.1759656774296679,0.8463901689708141,0.2008032128514056,450,3739053290
nordquist|a|savelov|p,2026-09-23 03:54:06,2026-09-23 03:49:39,2026-09-23 08:00:00,245.9,0.9613704950825517,0.0386295049174483,0.9756927564414196,0.06086427267194157,350,3739054289
kakenova|a|zhu|c,2026-09-23 03:54:06,2026-09-23 03:49:39,2026-09-23 05:54:00,119.9,0.06349256911165894,0.9365074308883411,0.08445945945945946,0.9525391551969625,450,3739053290
binda|a|chung|y,2026-09-23 03:54:06,2026-09-23 03:49:39,2026-09-23 03:57:09,3.0,0.4212542720038407,0.5787457279961594,0.4444444444444444,0.601593625498008,450,3739053697
jacquet|k|vukic|a,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 08:00:00,240.4,0.502358543044578,0.4976414569554217,0.5169082125603864,0.5121951219512195,3000,3739054891
bu|y|zheng|m,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-24 02:00:00,1320.4,0.4086295698191187,0.5913704301808814,0.42372881355932196,0.6062992125984252,3000,3739055609
bartashevich|y|dominguez|s,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 18:00:00,840.4,0.337992276039741,0.662007723960259,0.3717472118959108,0.6941896024464832,150,3739055631
leykina|p|tang|x,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 04:58:00,58.4,0.7816380790365862,0.21836192096341353,0.8046875000000001,0.24330900243309006,450,3739054488
bellucci|m|majchrzak|k,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-24 02:00:00,1320.4,0.41280306164579184,0.5871969383542082,0.4273504273504274,0.601593625498008,3000,3739055396
cekirge|k|sheyngezikht|l,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 10:00:00,360.4,0.30877816432521826,0.6912218356747817,0.3424657534246575,0.7229916897506925,225,3739054647
dessolis|b|mettraux|m,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 10:30:00,390.4,0.15515555631417005,0.8448444436858299,0.19011406844106465,0.8743718592964823,225,3739055116
daniel|t|matsuoka|h,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 04:00:00,0.4,0.6225681264288583,0.3774318735711419,0.6415770609318996,0.3968253968253968,1750,3739055798
macias|f|soares|g,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 19:30:00,930.4,0.5371109227805342,0.46288907721946587,0.5689655172413793,0.49504950495049505,100,3739054746
krejcikova|m|sutjiadi|e,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 10:00:00,360.4,0.4708962008084252,0.5291037991915748,0.49751243781094534,0.5555555555555556,500,3739055609
